Image URL,Credit,Caption,Alt text
perfect paul m.png,M,Perfect Paul,"A portrait of the astrophysicist Stephen Hawking, in his powerchair with a mounted AAC device. The device has a speech bubble coming from it, and the speech bubble and device both have a thick yellow-gold outline."
lcd tablet blue dusty.png,Dusty,LCD Tablet (blue),"A blue LCD tablet with a star drawn on it, and a matching stylus below it."
using AAC.png,CC,using AAC,"a drawing of a tablet and two floating hands. one hand is holding the left side of the tablet, and the other is pushing a button on the aac app."
quickfires 1 ry.png,Ry,quickfires,the vague shape of a flame in the colour off-white.
mouthtalker.png,Petri,mouthtalker,A drawing of a simplified person with an open mouth and a speech bubble next to them.
part time aac user.png,Kit,part time AAC user,"a yellow person holding an AAC device, facing away from the viewer. there is a clock above them with a blue arrow partway around the clock."
quickfires 2 ry.png,Ry,quickfires,the vague shape of a flame in the colour black.
mulberry.png,M,mulberry,"A Mulberry-symbolset style person waving with a red shirt, pale skin, and short light brown hair"
please charge my our aac ottertime.png,Ottertime,please charge my/our AAC,a tablet with a pink case and an AAC board on the screen. On top of the tablet is a grey battery that has a cyan lightning symbol on top
sclera aac.png,M,sclera symbols,"The logo of Sclera, a symbol set, depicted in the Sclera style. The logo is a stylised blue eye. It is shown in high contrast on a black square background."
letterboard.png,M,letterboard,A simple letterboard with A to Z. it has dark letters on a light background.
preset boards chrome.png,cytochrome-sea,preset boards,a stack of rectangular AAC boards next to a red cube
speller.png,Plum,speller,A drawing of a yellow hand pointing with their index finger at the letter “M” on a letterboard. The letterboard is a slab of dark grey material with cutouts forming each letter of the English alphabet. There is a hole to use as a handle on the right side of the letterboard.
my aac can't pronounce that katt.png,Katt,my AAC can't pronounce that,"A dark skinned person holding an AAC device. They are thinking of a green triangle and a purple square, and the AAC is saying a garbled mess (represented by red and black scribbled) and a purple square."
light green letterboard.png,Nonspeaking Kiku,light green letterboard,A light green abc format stencil style letterboard with black outlines
speller - paw version.png,NonspeakingKiku,speller (paw version),"a black abc format stencil style letterboard with a brown paw over it, pointer finger over I."
i love my aac 1.png,M,my AAC makes me happy,"a fat person with light skin and brown hair holding an AAC device (vague details only - could be low tech or high tech) to their chest and beaming. they are wearing glasses, a purple T-shirt, and two bracelets, one of which is a medical alert bracelet. Around them are hearts and sparkles."
script rc.png,Bear,script,a piece of paper with squiggly lines across it in rows to show text
sound rc.png,Bear,sound,a speaker head with three orange and yellow lines coming from it to show sound
picture card pecs binder ot.png,Ottertime,Picture Card (PECS) Binder,"A purple squarish board with 4 vertices white strips on the top, and 1 horizontal strip at the bottom with a pink background. On the first vertical strip is a white square with a blue circle on it, the next strip has 2 squares, the top has a red square on it and the bottom a purple heart. The bottom strip also has 2 white squares, the first square has a green triangle on it the second a yellow spiral. The shapes represent different words and pictures."
speller high contrast.png,Plum,speller [high contrast],A drawing of a yellow hand pointing to the letter “M” in a letterboard.
symbol aac m 2.png,M,symbol AAC,"a very light grey squareish rectangle with four smaller black rectangles in it. each smaller rectangle has a symbol - a red apple a yellow happy face, a blue sad face, and a red 'X'."
royal blue betterboard.png,NonspeakingKiku,royal blue letterboard,a royal blue abc format stencil style letterboard with black outlines
symbol gillipop.png,Gillipop,symbol,"on the top left, a small digital painting for the word 'the' of a glowwing, golden orb floating on a gray stone pedestal. there is a red arrow pointing from it to a large, rounded white rectangle, with a very simplified version of the same symbol"
text to speech.png,Ani,text to speech,A rectangle with some white squiggle on it. Below the rectangle is an arrow pointing at a speech bubble with the same white squiggles in it.
speller high contrast paw.png,NonspeakingKiku,speller (high contrast paw version),a red abc format stencil style letterboard with black outlines and a yellow paw with pink claws. Paw pointer finger is over I.
symbol aac m 1.png,M,symbol AAC,"a very light grey squareish rectangle with four smaller white rectangles in it. each smaller rectangle has a symbol - a red apple, a yellow happy face, a blue sad face, and a red 'X'."
using aac 3.png,Tonto,using AAC,an emoji yellow person tapping their blue talker. a speech bubble with lines comes from it.
symbolstix.png,M,SymbolStix,"A stick figure making a double thumbs up, in the style of the SymbolStix symbol set."
tts user petri.png,Petri,text-to-speech user,A drawing of a yellow person holding a keyboard. A red arrow points from their keyboard to a speech bubble above them.
using aac 1.png,Tonto,using AAC,an emoji yellow person tapping their blue talker.
tts petri.png,Petri,text-to-speech,"A drawing of a grey keyboard, with a red arrow pointing from it to a speech bubble."
that word isn't in my aac dusty.png,Dusty,that word isn't in my AAC,"In the corner is a scribble outlined in yellow, with a crossed out arrow leading from it to a simple drawing of an AAC device."
yellow letterboard.png,NonspeakingKiku,yellow letterboard,a yellow abc format stencil style letterboard with black outlines
tactile symbols.png,Plum,tactile symbols,"A drawing of two “universal core” tactile symbols. One is a white hexagon with a diamond pattern on the sides, and an arrow pointing to a square, the text “IT”, and English braille  for “it” on top. The other is a red triangle with ridges on the sides, and six tall bumps, the text “HELP”, and English braille for “help” on top."
using aac 2.png,Tonto,using AAC,an emoji yellow person tapping their blue talker. a blank speech bubble comes from it.
yes no button crows.png,Crows,yes / no button,"A small yellow keychain with two buttons; one green with the letter Y on it, and one red with the letter N on it."
text rc.png,Bear,text,a speech bubble with three faint periods
word emoji neon.png,Neon,word emoji / wordmoji,Blue text on two lines which reads 'word emoji' with little line decorations above the Os and on either side of emoji.
