Image URL,Credit,Caption,Alt text
liminal m.png,M,liminal,"A narrow orange horizonal rectangle, representing a passageway, connecting two vertical dark blue rectangles. the orange rectangle has a light yellow surround and there is a red arrow pointing down to it."
illogical m 2.png,M,illogical,"A beige left hand in the vulcan salute, a red diagonal line through it from top left to bottom right"
highkey gillipop 2.png,Gillipop,high-key,a big red ombre arrow pointing up. on the arrow is a yellow and orange key
locked insert name here.png,InsertNameHere,locked,A closed padlock
important pheonix.png,Pheonix,important,A purple exclamation bubble with a red exclamation mark in front of it
impure vixen.png,Vixen,impure,"A brown water drop with black specks going into a brown puddle, the water drop has broken horns"
looks like.png,M,looks like,"a vertical brown eye next to a green, wavy 'almost equals' sign"
implicit m.png,M,implicit,"A speech bubble with a green partly transparent house shape in it, formed by a rectangle and a triangle."
in between.png,Ani,in between,"A drawing of three spaces with a pink box at both ends. The middle space is empty, and an arrow is pointing to the middle space"
mathematical asher.png,Asher,mathematical,"a person with brown hair in a dark grey shirt and greyish purple shirts has a happy expression with a speech bubble with a heart, explanation mark, division symbol, and addition symbol"
including pheonix 1.png,Pheonix,including,"A purple arrow traveling in a circle points to green circle. Inside the circle of the arrow are 3 more circles, but these are blue. This image has dark line art."
kind of fg.png,fg,kind of,a purple blob with wavy stripes.
mild m.png,M,mild,"most of the black outline of a circle, open at the top shaped like a bowl. inside at the bottom is a pastel yellow teardrop or flame shape."
including pheonix 2.png,Pheonix,including,"A purple arrow traveling in a circle points to green circle. Inside the circle of the arrow are 3 more circles, but these are blue. This image has light line art."
left.png,Petri,left,a  left hand making an L shape with an arrow pointing left
nice m.png,M,nice,"a pastel pink circle with petal shapes surrounding it, forming a symbol like a flower."
independant esrah.png,Esrah,independent,a person sitting on top of a steep grassy hill. They have a relaxed posture and are smiling.
leavened.png,Ani,leavened,A chunk of dough with arrows pointing up and away from it. The dough is in a roughly circular shape.
personal sparrow.png,Rory,personal,3 people next to eachother with a green shield that has a lock on it
inside cc.png,CC,inside,"a simple house shape in tan with a yellow person inside. an arrow points to the house, towards the person inside."
lowkey gillipop 2.png,Gillipop,low-key,a big blue ombre arrow pointing down. on the arrow is a yellow and orange key
possibly pheonix 1.png,Pheonix,possibly,a blue die tipped on one of its corners with a blue shadow in front of sits next to two wavy purple lines. The image has light line art.
kinda.png,Petri,kinda,"softly lined image of two arms with flat, palm-out hands. the first arm is raised, and the second is down to the ground, almost making a shrugging motion. in the empty space between and next to them are green emphasis lines."
mendicant m.png,M,mendicant,"a yellow hand held out, a gold coin above and to the right of it. behind the hand is a brown fabric patch."
possibly pheonix 2.png,Pheonix,possibly,a blue die tipped on one of its corners with a blue shadow in front of sits next to two wavy purple lines. The image has dark line art.
latter cc 1.png,CC,latter,A dark blue squiggly paragraph of text. There's two sections colored in pink and green. The green bit (which comes second) is circled and a desaturated cyan-blue arrow points to it. The pink bit is also desaturated.
needless m.png,M,needless,a stylised yellow hand held out with a red diamond above it. the diamond has a pale pink exclamation mark in it. below the diamond and hand is a slanted red minus sign.
practically pheonix 1.png,Pheonix,practically,"a brown lightbulb with yellow fillimentin the top left corner, to the right of it is a blue and purple arrow pointing down to a grey-blue gear. The image has white line art."
latter cc 2.png,CC,latter,A dark blue squiggly paragraph of text. There's two sections colored in pink and green. The green bit (which comes second) is circled and a desaturated green arrow points to it. The pink bit is also desaturated.
needy vincent.png,Vincent,needy,A light blue person looking mildly distressed up at a taller yellow person who is looking down at them. There are three yellow lines coming off of the blue person. A red exclamation mark is next to the yellow person.
practically pheonix 2.png,Pheonix,practically,"A yellow lightbulb in the top left corner, to the right of it is a blue and purple arrow pointing down to a grey gear"
loose dusty.png,Dusty,loose,"A screw at an angle mostly out of a surface, with wiggly white lines around it."
objective esrah.png,Esrah,objective,"three red arrows branching off each other, pointing to a cat, a rock, and a plant. They are realistically colored"
premature rae.png,Rae,premature,a very pink baby wrapped in purple swaddles with a purple awareness ribbon nearby. They have a tube taped to their face.
low pheonix.png,Pheonix,low,"a blue circle with sparkles around it sits at the bottom of the image, a short slightly curved arrow points to the circle from the left."
odd pheonix 1.png,Pheonix,odd,"Two purple cubes, the first is smooth, the second is fuzzy. A wavy arrow points from the smooth cube down at the fuzzy cube."
low tech.png,M,low tech,a blue downwards arrow next to a device with a screen and buttons.
Matrilineal.png,Petri,matrilineal,"A drawing of a simplified family tree showing a small person with a male symbol on them, a large person with a female symbol on them, and a line between them leading to an unmarked person."
outside cc.png,CC,outside,a simple house shape in tan next to a yellow person. an arrow points to the yellow person that is outside the house.
makes sense plum.png,Plum,makes sense,"A drawing of a yellow, emoji-like face pondering something before nodding “yes” with their eyes closed. A thought bubble above them contains a nonsensical diagram of some basic polygons and random arrows and scribbles, all done in a blue-grey pencil. On top of this is a magnifying glass, seemingly inspecting the diagram, and an icon of an eye. The emoji’s expression is calm and confident, with raised eyebrows and closed eyes. Their mouth is not visible. Their affirmation is shown a red arrow and small red motion lines to indicate nodding, and a speech bubble with a green checkmark inside."
neutral_crayon_style.png,CC,neutral,circle with a crayon-style texture. it's yellow with a line that goes up and down.
other m.png,M,other,"two blue circles of slightly different shades. a purple arrow points towards the darker, lower one."
must m.png,M,must,a red shape a bit like a shield or exclamation mark with four small orange triangles for emphasis around the bottom.
neurotypical neon.png,Neon,neurotypical,"In the top left a rainbow infinity symbol with a red x, underneath it is a curved teal arrow pointing at a person with white skin and teal cheeks in the bottom right."
passive.png,CC,passive,"pixelated circle, green with a plus sign."
nominal m.png,M,nominal,a purple arrow pointing into a nametag.
nevertheless m.png,M,nevertheless,a dark orange top half of an 'x' emerges down into a light orange downwards arrow.
pretty ottertime.png,Ottertime,pretty,"a flower with yellow middle and rainbow petals surrounded by yellow stars, pink hearts and cyan sparks. In the middle us a yellow star below a pink heart which has a cyan spark on top"
nonfiction.png,M,nonfiction,"a green hardcover book with two dot points with rectangles, representing text, above it."
novelty plum.png,Plum,novelty,a spherical smiley face keychain with a green starburst behind it for emphasis.
probably pheonix 1.png,Pheonix,probably,a blue die tipped on one of its corners with a blue shadow in front of sits next to a green checkmark. The image has dark line art.
odd pheonix 2.png,Pheonix,odd,"Two blue cubes, the first is smooth, the second is fuzzy. A wavy arrow points from the smooth cube down at the fuzzy cube."
old pheonix.png,Pheonix,old,"an old tree with a purple arrow pointing to it. The arrow travels below the tree in a semi circle starting in one side of the trunk, ending to point at the other"
probably pheonix 2.png,Pheonix,probably,a blue die tipped on one of its corners with a blue shadow in front of sits next to a green checkmark. The image has light line art.
overall.png,Ani,overall,a group of similar black circles and ovals with an arrow over them. The arrow is arched over the top of three circles and has a point on each end of it.
other pheonix.png,Pheonix,other,"A green circle has a blue x over it, and a curved arrow points from it up at a purple circle"
protective m.png,M,protective,"A green Western dragon curled around a castle, puffing smoke."
passive_crayon_style.png,CC,passive,circle with a crayon-style texture. it's green with a plus sign.
overarching m 1.png,M,overarching,a stone arch with a red arrow pointing down from it to four blue circles underneath.
public sparrow.png,Rory,public,3 people next to eachother
precious m.png,M,precious,"a diamond shape, two emoji yellow hand shapes under it."
overarching m 2.png,M,overarching,a stone arch with a green arrow pointing down from it to four blue circles underneath.
rather pheonix 1.png,Pheonix,rather,an image with dark line art shows a yellow-orange square with a red check mark on it. Next to it on the left is a purple circle. Above and to the left is a curved double sided teal arrow pointing at both the square and the circle. below that is a teal arrow that widens as it travels from left to right.
prehensile m.png,M,prehensile,a green tail or tentacle holding a stick
pathetic dusty.png,Dusty,pathetic,"A drawing of a dark, towering figure glaring down at a very small, sweating figure."
rather pheonix 2.png,Pheonix,rather,an image with bright line art shows a yellow-orange square with a red check mark on it. Next to it on the left is a purple circle. Above and to the left is a curved double sided teal arrow pointing at both the square and the circle. below that is a teal arrow that widens as it travels from left to right.
problematic m.png,M,problematic,"a red triangle. there is a diagonal orange wedge on the top-left side of it, and an orange shape bracketing the bottom-right corner."
permanent plum.png,Plum,permanent,"A red arrow that begins with a red dot on the left side, twists into an infinity sign in the middle, and ends pointing to the right. Above it is an orange rectangle with a red four-pointed star inside, surrounded by little red lines to give it the impression of glowing red"
really fg.png,froggygolem,really,arrow pointing to gray blob with short tendrils reaching upwards with much smaller gloopy light gray blob beside it.
ready tonto.png,Tonto,ready,a blue person holding a thumb up and on their hand there is a green arrow pointing right .
patrilineal.png,Petri,patrilineal,"A drawing of a simplified family tree showing a large person with a male symbol on them, a small person with a female symbol on them, and a line between them leading to an unmarked person."
right direction.png,Petri,right,a right hand making a backwards L shape with an arrow pointing right
randon rae.png,Rae,random,"a bunch of shapes in various colors, including squiggles and a spiral"
perfect petri.png,Petri,perfect,A drawing of a light green cube with a big green checkmark on the front. Around it are two yellow sparkles and two pink hearts.
same pheonix.png,Pheonix,same,two purple circles with a blue equal sign between them and above them is a curved double sided blue arrow pointing at each.
real esrah.png,Esrah,real,a realistically drawn red apple.
polarising m.png,M,polarising / polarizing,A two-sided magnet with polarised magnetic field. behind it is a curving dark yellow arrow.
second person chrome.png,cytochrome-sea,second person,a blue dog pointing through a sideways picture frame
shallow water.png,Esrah,shallow water,"a pool pictured from the side. There’s a dashed line drawn separating the deep end from the shallow end, and a green arrow pointing to the shallow end."
pretty m.png,M,pretty,A simple brown eye surrounded by four pink love hearts
sisyphean m.png,M,Sisyphean,a yellow figure pushing a grey round boulder up a grey slope.
so fg.png,fg,so,a yellow blob on the bottom with three light yellow marks radiating from it towards the top
private sparrow.png,Rory,private,people next to eachother with an eye with a cross symbol over the eye
slow pheonix.png,Pheonix,slow,"a drippy blue circle, its drips trailing behind it, with a wavy blue arrow below it."
something fg.png,froggygolem,something,a yellow s on a yellow blob with two wavy lines on either side.
