Image URL,Credit,Caption,Alt text
talk with AAC.png,Petri,talk,"a featureless emoji yellow person holding a pink tablet, with a speech bubble containing scribbles coming from the tablet."
testify 3.png,M,testify,"a person with dark brown skin, a serious expression, and short, straight, dark hair, wearing a suit and speaking into a microphone. below them, a black bar with white squiggles on it represent subtitles or a transcript."
talking to yourself m.png,M,talking to myself,"a purple figure with a dark grey rectangle, representing AAC, in front of them. white speech bubble comes from the reectangle out to the right, and green arrow points from that back to the purple figure."
talk chrome.png,cytochrome-sea,talk,a blue dog opening its mouth and a speech bubble with a star comes out
type m 1.png,M,type,two yellow hands typing on a keyboard
tell fg.png,froggygolem,tell,orange speech bubble with darker orange arrow that overlaps right hand edge pointing right.
talk commcards petri 3.png,Petri,talk,"a bust of an emoji yellow person wearing a pink kippah and nasal cannula holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards."
type m 2.png,M,type,two dark brown hands typing on a keyboard
tell dusty.png,Dusty,tell,A green person in a wheelchair looking to a blue standing person. The green person is holding a gray tablet with a speech bubble coming from it.
talk commcards petri 4.png,Petri,talk,"a bust of an emoji yellow person with a nasal cannula holding communication cards, which show a hand on them. there is a speech bubble containing a scribble coming from the cards"
type m 3.png,M,type,two light brown hands typing on a keyboard
testify 1.png,M,testify,"a yellow person with a serious expression and short, straight, dark hair, wearing a suit and speaking into a microphone. below them, a black bar with white squiggles on it represent subtitles or a transcript."
talking to you m.png,M,talking to you,"a green figure with a dark grey rectangle, representing AAC, in front of them. white speech bubble comes from the reectangle out to the left, and blue arrow points from that out further left."
verbalise m 2.png,M,verbalise / verbalize,"a yellow shape of head and neck viewed from the side. a red arrow comes from the person's brain area, out their mouth, and onto a white speech bubble."
testify 4.png,M,testify,"a person with a serious expression, medium brown skin, and short, straight, dark hair, wearing a suit and speaking into a microphone. below them, a black bar with white squiggles on it represent subtitles or a transcript."
tell tonto.png,Tonto,tell,"a yellow person ’ s head with a speech bubble next to them , under the speech bubble there is a green arrow coming from it pointing at a second blue person ."
verbalise m 1.png,M,verbalise / verbalize,"a light blue shape of head and neck viewed from the side. a green arrow comes from the person's brain area, out their mouth, and onto a white speech bubble."
texting squish.png,Gillipop,texting squish / QPP,"a well drawn symbol with a heart in the centre, it has the queerplatonic flag inside the heart (the flag is stripes of yellow, pink, white, grey and black) and the heart is outlined with black. below the heart there is a little white box with a grey and blue text message in it, no words on them. above the heart there are two more on no screen, one is white and one is black. behind everything is the same colours as the heart, but blended together. also outlined in black."
testify 2.png,M,testify,"a cyan person with a serious expression and short, straight, dark hair, wearing a suit and speaking into a microphone. below them, a black bar with white squiggles on it represent subtitles or a transcript."
whisper.png,Petri,whisper,someone whispering. they have their hand next to their mouth and are looking to the side. there’s a small speech bubble next to them.
type m 4.png,M,type,two pale hands typing on a keyboard
testify 5.png,M,testify,"a person with pale skin, a serious expression, and short, straight, dark hair, wearing a suit and speaking into a microphone. below them, a black bar with white squiggles on it represent subtitles or a transcript."
Write stellar.png,StellarSymbols,write,a yellow pencil writing a wavy line.
typing phone vixen 1.png,Vixen,typing on phone,Two yellow paws holding a cellphone and typing on it.
type m 5.png,M,type,two blue hands typing on a keyboard
yap rayin.png,Rayin,yap,"an emoji person with wide, shiny eyes and an open mouth. They also have a speech bubble with a lot of black scribbles in it representing speech"
violent protest.png,Esrah,violent protest,"a person wearing dark clothing, a beanie, a vest, and muted red gloves, holding a sign with a red x on it and a molotov cocktail in one hand."
typing phone vixen 2.png,Vixen,typing on phone,"Two yellow paws holding a cellphone and typing on it, outlined in dark blue."
yell cc.png,CC,yell,"an older person with a green shirt looks angry to the viewers bottom left, with a speech bubble  at the top left that has a 'no' X symbol, and an orange exclamation mark. there is a loud-volume symbol at the viewers bottom left to represent screaming."
vocalise m 2.png,M,vocalise / vocalize,"a yellow shape of head and neck viewed from the side. a red arrow comes from the person's throat area, out their mouth, and onto a white speech bubble."
welcome.png,M,welcome,"a dirt road with grass on either side visible through an archway that has golden decoration around it. outside, it is sunset."
yell m.png,M,yell,"a yellow figure frowning and holding a communication device or board. there is a big speech bubble coming from it with a spiky red shape in it, with a darker red exclamaiton mark"
vocalise m 1.png,M,vocalise / vocalize,"a light blue shape of head and neck viewed from the side. a green arrow comes from the person's throat area, out their mouth, and onto a white speech bubble."
vocalise m.png,M,vocalise,"a round yellow 'face' with open mouth. from it comes the tail of a speech bubble, which goees behind the head. a blue star shape is in the bubble."
yell dusty.png,Dusty,yell,A drawing of an orange head with an angry expression and a wide open mouth. It has a speech bubble with three red exclamation points inside.
voice message.png,Ani,voice/audio message,"A drawing of an audio message bubble. It is a long, round, maroon oval with a white play button on the left end, vertical audio lines of varying sizes along the middle, and a duration of 0:11 on the right end."
warn.png,Pheonix,warn,a speech bubble comes from a yellow head with wide eyes and open distressed mouth. The speech bubble has a triangle with an exclamation mark inside it. The triangle is surrounded by a spiky red cloud.
yes no question gold.png,goldstargloww,yes/no question,"a green checkmark and a red x on the left, and a yellow question mark on the right."
vote ts.png,TalkSense,vote,a white rectangle with a black X on it being placed into a ballot box.
warn ts.png,TalkSense,warn,"a warning sign. it is a white triangle with a red outline, and a black exclamation mark inside it."
whine pheonix.png,Pheonix,whine,"there is a yellow head with an upset facial expression, a square so each bubble with high squiggles. At the top right corner of the bubble are exclamation lines"
whisper rae.png,Rae,whisper,a grey person with their hand up to their face (the hand is black). Their speech bubble is dashed on the outside and has small lines to show speech
ask petri 3.png,Petri,ask,"A drawing of a plain yellow head with an open mouth, speaking a speech bubble with four red question marks."
cuss plum.png,Plum,cuss,"A blue-green, spiky speech balloon with a series of underlined symbols, or grawlixes, inside. The symbols are a spiral, a pictogram of a human skull, an exclamation point, and a five-pointed star."
