Image URL,Credit,Caption,Alt text
may do rayin.png,Rayin,may do,A nondescript yellow person with a star on their chest is positioned above a rightward-pointing purple arrow and a yellow question mark to the right of the person.
MAYBE.png,CC,maybe,A crayon-drawing style image of a 'maybe' button in yellow. it has a wiggly equals sign ('approximately equal to' sign) above the text.
need asl 1 pheonix.png,Pheonix,need (ASL),a purple hand making the ASL sign for need with an arrow beside it to show movement.
may have rayin.png,Rayin,may have,A nondescript yellow person with a star on their chest is positioned above a leftward-pointing purple arrow and a yellow question mark to the left of the person.
might fg.png,froggygolem,might,two magenta mitten shaped blobs angled towards the center. One is reaching up and one is reaching down.
need asl 2 pheonix.png,Pheonix,need (ASL),a blue hand making the ASL sign for need with an arrow beside it to show movement.
might pheonix.png,Pheonix,might,A blue cloud with a purple question mark in it. On either side of the purple question mark are 2 squiggles
more ry.png,ry,more,"A bald purple person signing the ASL sign for 'more'. Their hands are both folded touching fingers to thumbs, with the fingers on either hand touching in the middle."
nor fg gold.png,"froggygolem, adapted by goldstargloww",nor,a light gray circle and a gray circle next to each other with a slash mark between them. both circles have a red X on them
need fg.png,froggygolem,need,a light orange blob shaped like a hand with a finger crooked downwards hovers above a dark orange lump.
no m.png,M,no,a red 'X'
of fg.png,froggygolem,of,"a large blue blob fills to all corners except top left, which has a separate small blue blob."
need ot.png,Ottertime,need,a pair of yellow hands reaching towards a blue box. On the blue box is a dark blue exclamation mark and the box is surrounded by two more exclamation marks.
no chrome.png,cytochrome-sea,no,red dog shaking its head
okay fg.png,froggygolem,okay,a purple hand shape making an okay signal thumb and forefinger together in a circle and three other fingers curved and extended.
need asl levi.png,Levi,need (ASL),"A yellow hand, which is bent at the wrist, palm down, and viewed from the side, is curled into a loose fist with an extended curled index finger. Above is a red arrow which indicates an up-and-down motion."
should plum rayin.png,"Plum, adapted by Rayin",should,"a thought bubble with a outdoor scene of a grey path that diverges into two inside. The left path has a white arrow going along it and ends at a yellow star that’s emphasized with little pointy shapes, and the right path ends at a red circle"
not ry.png,Ry,not,A bald purple person signing the ASL sign for 'not'. Their hand is making a fist except their thumb is sticking up. Their thumb is rubbing under their chin as their hand moves forward. They're shaking their head. Their other arm is by their side.
need_speakupsymbols.png,SpeakUpSymbols,need,a white circle with a red exclamation point inside
thank you fg.png,froggygolem,thank you,orange oval with darker orange hand shapes in front of it angled to center
not m.png,M,not,A red crossed out equals sign.
NO.png,CC,no,A crayon-drawing style image of a 'NO' button in red. it has an X symbol above the text.
that2.png,Kit,that,A blue arrow pointing at a red ball that's far away from it.
not fg.png,froggygolem,not,a red circle and line through it
no fg.png,froggygolem,no,image: A light red circle with a red x over it.
that.png,Gillipop,that,A grey person pointing at a red square to the left.
No creature.png,Creature,No,"An emote of someone with pale blue skin and blush. They are wearing a sweater with a purple color, a light purple base color, and the sleeves are pink. It shows the upper half of the person and their arms crossed. Their expression is solemn with closed eyes. There is a red arrow abive their head that points to either side that is red to show disapproved nodding"
not chrome.png,cytochrome-sea,not,image of a paw with a red x on it
Of_Petri.png,Petri,of,"A drawing of four puzzle pieces, with three of them being connected and one of them not. The one that isn't connected has arrows pointing from it to the other pieces. The pieces are green and the lines between the connected pieces are dark green"
of koda.png,Koda,of,"a bracket at the top of the screen in green facing down, under the bracket is a question mark, the top of the question mark is yellowish green and the dot of the question mark is yellow"
need pheonix.png,Pheonix,need,"ASL sign for “need” without movement markers, from the expressive perspective (how it looks with you signing, vs how it looks when someone else is signing)"
