Image URL,Credit,Caption,Alt text
stress ball crows.png,Crows,stress ball,a hand holding a red stress ball
stay ottertime.png,Ottertime,stay (service dog command),a brown dog wearing a red collar and a red service dog vest laying down. In the corner is a blue hand doing the asl sign for 'stay'
prosthetic hand.png,Blackholemojis,prosthetic hand,Someone waving. Their prosthetic arm starts at about the wrist and wraps around the forearm.
tangle.png,Alex W,tangle,"a blue, pink, and yellow tangle."
subtitles.png,M,subtitles,"A person talking into a microphone. On either side of them is a dotted blue arrow, leading from their mouth to a black box, outlined with yellow, that has dotted whte lines in it to represent text."
running blade 2.png,Blackholemojis,running blade,"A person with a running blade and prosthetic leg that goes up to their hip, with a strap around their other hip."
Our_needs_are.png,Petri,our needs are,a white and gray cat above three batteries with varying levels.
sunflower lanyard m.png,M,sunflower lanyard,"green lanyard with a green horizonal card on the end. there is a big sunflower on the card, and lots of small sunflowers on the lanyard."
safety bed.png,Harlow,safety bed,A light green and blue safety bed viewed from the longest side.
running blade 3.png,Blackholemojis,running blade,A person with a running blade and prosthetic leg that goes up to the knee.
support network sparrow 1.png,Rory,support network,"hands hovering over 3 people with red, blue, and green shirts."
service dog meabh.png,Méabh,service dog,A drawing of a simplified and stylized golden retriever wearing a simplified red service dog vest.
shower chair ts.png,TalkSense,shower chair,a light blue shower chair with wheels and arms. it is under a running shower that has a cold and a hot tap.
support network sparrow 2.png,Rory,support network,"hands hovering over 3 people with red, blue, and green shirts. there is white outline."
reusable ice pack.png,Neon,reusable ice pack,a pink reusable ice pack with a white lid.
support worker.png,M,support worker,"a simple blue figure sits in front of a screen, and a simple yellow figure stands beside them and points to something on the screen"
switch adapted.png,Plum,switch adapted,"A orange box with a small red button on top, and a green arrow pointing from it to an identical orange box, now with a large red switch wired to it."
sensory cube.png,Ry,sensory cube,"A plush cube. It's light blue with a light turqoise top and a light turqoise pocket on the front. on the top right corner, there's a turqoise loop with a string of chew shapes hanging from it."
supply npd.png,M,supply (NPD),"a vertical rectangle that goes from red at the bottom, orange and yellow in the middle, to green at the top. inside the rectangle are a gold star, a thumbs-up, and a speech bubble with a pink heart in it."
switch button dusty.png,Dusty,switch button,A red switch button.
shower chair bh 1.png,Blackholemojis,shower chair,a pale shower chair
digital audio player dtcd.png,dtcd,United States National Library Service for the Blind and Print Disabled (NLS) digital audio player,"a blue rectangular audio player with a gray handle, almost like an old cassette player. The player has large, simplified buttons, a speaker, and a simplified rendering of the Library of Congress logo. There is a white opening at the front, which looks like it could take a tape cassette, but actually is a spot to plug in a USB “cassette” with recorded audio books on it."
symbol cane 1.png,Blackholemojis,symbol cane,A person walking with a symbol cane held in front of them
shower chair bh 2.png,Blackholemojis,shower chair,"a person washing their chest, sitting on a pale shower chair"
visual aids leo.png,Vincent,visual aids,"an eye looking at a chart with boxes in it, a list, and steps with a check mark at the top of the steps."
tangle light blue.png,Neon,tangle (light blue),a pastel blue gradient tangle stim toy
symbol cane 2.png,Blackholemojis,symbol cane,A person walking with a symbol cane with a red stripe at the end
waiver dtcd.png,dtcd,waiver,piece of paper with two people in the community with a check mark next to them and then a hospital with a red X next to it: “I want to live in the community and waive my right to get Medicaid-funded services in an institution.
teeth braces ot.png,Ottertime,teeth braces,a a white person with teal cheeks laughing. On their teeth are teal braces. Next to them are three teal triangles for emphasis
transition lenses ot.png,Ottertime,transition lenses,a pair of grey round glasses split in half by a line. The left side of the glasses has lighter transparent lense while the other has a darker lense. Above the right side of the glasses is a sun.
weighted blanket budget.png,Bear,weighted blanket,"A drawing of a blue folded blanket sitting on a simplistic scale. There is a small display infront of the scale  showing an up arrow along with the abbreviation 'lbs' for pounds, showing that the blanket is weighted"
urostomy bag.png,Harlow,urostomy bag,a tan round oval shape that gets narrower at the bottom with a spout
visual schedule ot.png,Ottertime,visual schedule,"A drawing of a sheet of paper with a series of icons showcasing steps in a morning routine. The icons are colorful squares arranged in a 3 by 3  grid, with dividers between each column. They depict, in order, a sunrise, a stick figure sitting up in bed, a stick figure preparing to brush their teeth, a shower head spraying water, a stick figure putting clothes on, a stick figure eating something out of a bowl, and a stick figure reading a book. The final two spaces are pieces of cloud shaped Velcro."
white cane folded.png,Neon,white cane (folded),a folded white cane.
white cane vixen.png,Vixen,white cane,"a crayon styled drawing of a white cane, the design includes a black grip, a white shaft, and a red tip with a rounded ball shaped end."
walking harness 1 kiku.png,NonspeakingKiku,walking harness,a pink and purple walking harness with a pink leash and D rings for attaching things
white cane extended.png,Neon,white cane (extended),"a white cane with a black handle made up of three sections, the last one being red"
white cane meabh.png,Méabh,white cane,A drawing of a long white cane with a red band at the end and a dark gray handle at the top.
walking harness 2 kiku.png,NonspeakingKiku,walking harness,a pink and purple walking harness with D rings for attaching things
